,Feature1,Feature2,Feature3,isSig
0,9.996798152828195,0.13047122117131948,1.0,True
1,-2.378905413835115,-0.8017519892651546,3.0,True
2,7.5749506184807505,-0.9701322202489404,0.0,True
3,1.646116035990417,-0.1472381642088294,0.0,True
4,2.835106896236539,2.53479315018821,2.0,True
5,13.182706427782954,-1.4696357334032655,0.0,True
6,5.637392589567034,0.7304570873554939,2.0,True
7,6.271456338126773,4.993722534913422,0.0,True
8,13.781336674419707,4.08106336360918,0.0,True
9,4.388222915538812,4.049384180012623,0.0,True
10,8.656330060326665,0.727381850592792,0.0,True
11,11.87831859383732,0.7632834706455469,0.0,True
12,7.0370863089337945,1.044128061272204,1.0,True
13,6.760640711057931,-0.07610376480224534,2.0,True
14,12.00681502675219,-1.380855186842382,1.0,True
15,11.334778887685388,-0.1027673786852521,1.0,True
16,7.902382231974462,1.9763412298634648,1.0,True
17,5.312941983603063,-1.1846780981868505,1.0,True
18,-0.7404144510547095,-1.4329540270728485,0.0,True
19,5.452418025583029,0.7605141485109925,2.0,True
20,4.494808342866097,0.6595612336892547,2.0,True
21,4.341984490863979,1.512812192742473,0.0,True
22,2.916598450858146,1.6577184526249766,1.0,True
23,10.213244652375579,1.9103110722288417,0.0,True
24,15.137642240461396,-0.11711832686327561,2.0,True
25,9.936088064219819,-0.7892934327025127,0.0,True
26,5.523577920858304,-0.5052978444668597,0.0,True
27,6.673978280741721,3.0131052434444427,0.0,True
28,5.679716365665637,-1.970379691823167,1.0,True
29,7.661221861373633,0.6432842006906867,3.0,True
30,6.87519558519125,1.1640618477986528,3.0,True
31,6.05704740434885,0.1363828717563047,2.0,True
32,7.101983894012259,0.8144589817214865,0.0,True
33,10.234780608676374,-2.3442325834184885,0.0,True
34,8.373865471639297,-2.8609711738862997,0.0,True
35,1.6568232731201231,-0.2528309123221719,3.0,True
36,4.171427993534843,4.147865197621286,3.0,True
37,10.782841879408807,0.2782144136726856,0.0,True
38,9.269888780428127,1.7446999097278688,2.0,True
39,3.5431575872935355,-1.0791273349896073,0.0,True
40,6.7294413186609745,0.7607551841065288,0.0,True
